ID,BedrijfskenmerkenSBI2008,Perioden,Ziekteverzuimpercentage_1
3135,402000 ,2007KW01,
3136,402000 ,2007KW02,
3137,402000 ,2007KW03,
3138,402000 ,2007KW04,
3139,402000 ,2007JJ00,
3140,402000 ,2008KW01,4.4
3141,402000 ,2008KW02,3.5
3142,402000 ,2008KW03,3.2
3143,402000 ,2008KW04,3.4
3144,402000 ,2008JJ00,3.6
3145,402000 ,2009KW01,3.5
3146,402000 ,2009KW02,2.6
3147,402000 ,2009KW03,2.8
3148,402000 ,2009KW04,3.7
3149,402000 ,2009JJ00,3.2
3150,402000 ,2010KW01,4.0
3151,402000 ,2010KW02,3.3
3152,402000 ,2010KW03,3.1
3153,402000 ,2010KW04,3.6
3154,402000 ,2010JJ00,3.5
3155,402000 ,2011KW01,3.7
3156,402000 ,2011KW02,3.2
3157,402000 ,2011KW03,2.9
3158,402000 ,2011KW04,3.4
3159,402000 ,2011JJ00,3.3
3160,402000 ,2012KW01,3.6
3161,402000 ,2012KW02,3.0
3162,402000 ,2012KW03,2.8
3163,402000 ,2012KW04,3.2
3164,402000 ,2012JJ00,3.1
3165,402000 ,2013KW01,3.6
3166,402000 ,2013KW02,2.9
3167,402000 ,2013KW03,2.4
3168,402000 ,2013KW04,2.8
3169,402000 ,2013JJ00,2.9
3170,402000 ,2014KW01,3.1
3171,402000 ,2014KW02,3.1
3172,402000 ,2014KW03,3.0
3173,402000 ,2014KW04,3.4
3174,402000 ,2014JJ00,3.2
3175,402000 ,2015KW01,3.6
3176,402000 ,2015KW02,2.9
3177,402000 ,2015KW03,2.8
3178,402000 ,2015KW04,3.2
3179,402000 ,2015JJ00,3.1
3180,402000 ,2016KW01,3.7
3181,402000 ,2016KW02,2.8
3182,402000 ,2016KW03,2.8
3183,402000 ,2016KW04,3.5
3184,402000 ,2016JJ00,3.2
3185,402000 ,2017KW01,3.5
3186,402000 ,2017KW02,3.1
3187,402000 ,2017KW03,2.7
3188,402000 ,2017KW04,3.4
3189,402000 ,2017JJ00,3.2
3190,402000 ,2018KW01,4.0
3191,402000 ,2018KW02,3.2
3192,402000 ,2018KW03,3.1
3193,402000 ,2018KW04,3.5
3194,402000 ,2018JJ00,3.4
3195,402000 ,2019KW01,3.8
3196,402000 ,2019KW02,2.9
3197,402000 ,2019KW03,2.7
3198,402000 ,2019KW04,3.5
3199,402000 ,2019JJ00,3.2
3200,402000 ,2020KW01,3.5
3201,402000 ,2020KW02,3.0
3202,402000 ,2020KW03,2.9
3203,402000 ,2020KW04,3.3
3204,402000 ,2020JJ00,3.2
3205,402000 ,2021KW01,3.6
3206,402000 ,2021KW02,3.7
3207,402000 ,2021KW03,3.9
3208,402000 ,2021KW04,4.0
3209,402000 ,2021JJ00,3.8
3210,402000 ,2022KW01,4.7
3211,402000 ,2022KW02,4.1
3212,402000 ,2022KW03,3.9
3213,402000 ,2022KW04,4.6
3214,402000 ,2022JJ00,4.3
3215,402000 ,2023KW01,4.6
3216,402000 ,2023KW02,4.1
3217,402000 ,2023KW03,3.8
3218,402000 ,2023KW04,4.1
3219,402000 ,2023JJ00,4.2
3220,403300 ,1996KW01,4.0
3221,403300 ,1996KW02,3.4
3222,403300 ,1996KW03,2.8
3223,403300 ,1996KW04,3.0
3224,403300 ,1996JJ00,3.3
3225,403300 ,1997KW01,3.3
3226,403300 ,1997KW02,3.1
3227,403300 ,1997KW03,2.5
3228,403300 ,1997KW04,3.5
3229,403300 ,1997JJ00,3.1
3230,403300 ,1998KW01,3.2
3231,403300 ,1998KW02,3.1
3232,403300 ,1998KW03,3.0
3233,403300 ,1998KW04,3.6
3234,403300 ,1998JJ00,3.2
3235,403300 ,1999KW01,4.1
3236,403300 ,1999KW02,3.7
3237,403300 ,1999KW03,3.5
3238,403300 ,1999KW04,4.1
3239,403300 ,1999JJ00,3.8
3240,403300 ,2000KW01,4.3
3241,403300 ,2000KW02,3.9
3242,403300 ,2000KW03,3.9
3243,403300 ,2000KW04,4.2
3244,403300 ,2000JJ00,4.0
3245,403300 ,2001KW01,4.2
3246,403300 ,2001KW02,3.8
3247,403300 ,2001KW03,4.0
3248,403300 ,2001KW04,4.2
3249,403300 ,2001JJ00,4.0
3250,403300 ,2002KW01,4.4
3251,403300 ,2002KW02,4.0
3252,403300 ,2002KW03,3.5
3253,403300 ,2002KW04,4.0
3254,403300 ,2002JJ00,4.0
3255,403300 ,2003KW01,3.9
3256,403300 ,2003KW02,3.3
3257,403300 ,2003KW03,2.9
3258,403300 ,2003KW04,3.3
3259,403300 ,2003JJ00,3.4
3260,403300 ,2004KW01,
3261,403300 ,2004KW02,
3262,403300 ,2004KW03,
3263,403300 ,2004KW04,
3264,403300 ,2004JJ00,
3265,403300 ,2005KW01,
3266,403300 ,2005KW02,
3267,403300 ,2005KW03,
3268,403300 ,2005KW04,
3269,403300 ,2005JJ00,
3270,403300 ,2006KW01,
3271,403300 ,2006KW02,
3272,403300 ,2006KW03,
3273,403300 ,2006KW04,
3274,403300 ,2006JJ00,
3275,403300 ,2007KW01,
3276,403300 ,2007KW02,
3277,403300 ,2007KW03,
3278,403300 ,2007KW04,
3279,403300 ,2007JJ00,
3280,403300 ,2008KW01,3.1
3281,403300 ,2008KW02,2.5
3282,403300 ,2008KW03,2.6
3283,403300 ,2008KW04,2.9
3284,403300 ,2008JJ00,2.8
3285,403300 ,2009KW01,3.0
3286,403300 ,2009KW02,2.5
3287,403300 ,2009KW03,2.5
3288,403300 ,2009KW04,3.1
3289,403300 ,2009JJ00,2.8
3290,403300 ,2010KW01,3.0
3291,403300 ,2010KW02,2.7
3292,403300 ,2010KW03,2.7
3293,403300 ,2010KW04,3.0
3294,403300 ,2010JJ00,2.9
3295,403300 ,2011KW01,3.2
3296,403300 ,2011KW02,2.6
3297,403300 ,2011KW03,2.6
3298,403300 ,2011KW04,2.9
3299,403300 ,2011JJ00,2.8
3300,403300 ,2012KW01,2.9
3301,403300 ,2012KW02,2.5
3302,403300 ,2012KW03,2.4
3303,403300 ,2012KW04,2.7
3304,403300 ,2012JJ00,2.6
3305,403300 ,2013KW01,3.0
3306,403300 ,2013KW02,2.4
3307,403300 ,2013KW03,2.3
3308,403300 ,2013KW04,2.5
3309,403300 ,2013JJ00,2.6
3310,403300 ,2014KW01,2.6
3311,403300 ,2014KW02,2.5
3312,403300 ,2014KW03,2.3
3313,403300 ,2014KW04,2.6
3314,403300 ,2014JJ00,2.5
3315,403300 ,2015KW01,2.9
3316,403300 ,2015KW02,2.5
3317,403300 ,2015KW03,2.4
3318,403300 ,2015KW04,2.6
3319,403300 ,2015JJ00,2.6
3320,403300 ,2016KW01,3.1
3321,403300 ,2016KW02,2.4
3322,403300 ,2016KW03,2.4
3323,403300 ,2016KW04,2.7
3324,403300 ,2016JJ00,2.6
3325,403300 ,2017KW01,2.9
3326,403300 ,2017KW02,2.6
3327,403300 ,2017KW03,2.5
3328,403300 ,2017KW04,2.8
3329,403300 ,2017JJ00,2.7
3330,403300 ,2018KW01,3.3
3331,403300 ,2018KW02,2.7
3332,403300 ,2018KW03,2.6
3333,403300 ,2018KW04,3.0
3334,403300 ,2018JJ00,2.9
3335,403300 ,2019KW01,3.1
3336,403300 ,2019KW02,3.0
3337,403300 ,2019KW03,2.8
3338,403300 ,2019KW04,3.1
3339,403300 ,2019JJ00,3.0
3340,403300 ,2020KW01,3.6
3341,403300 ,2020KW02,2.9
3342,403300 ,2020KW03,2.9
3343,403300 ,2020KW04,3.3
3344,403300 ,2020JJ00,3.1
3345,403300 ,2021KW01,3.2
3346,403300 ,2021KW02,3.2
3347,403300 ,2021KW03,3.1
3348,403300 ,2021KW04,3.6
3349,403300 ,2021JJ00,3.3
3350,403300 ,2022KW01,4.4
3351,403300 ,2022KW02,3.8
3352,403300 ,2022KW03,3.4
3353,403300 ,2022KW04,3.8
3354,403300 ,2022JJ00,3.8
3355,403300 ,2023KW01,4.0
3356,403300 ,2023KW02,3.5
3357,403300 ,2023KW03,3.2
3358,403300 ,2023KW04,3.7
3359,403300 ,2023JJ00,3.6
3360,410200 ,1996KW01,6.2
3361,410200 ,1996KW02,5.1
3362,410200 ,1996KW03,5.1
3363,410200 ,1996KW04,5.4
3364,410200 ,1996JJ00,5.5
3365,410200 ,1997KW01,5.8
3366,410200 ,1997KW02,5.1
3367,410200 ,1997KW03,4.9
3368,410200 ,1997KW04,5.5
3369,410200 ,1997JJ00,5.3
3370,410200 ,1998KW01,6.6
3371,410200 ,1998KW02,6.4
3372,410200 ,1998KW03,5.6
3373,410200 ,1998KW04,6.1
3374,410200 ,1998JJ00,6.2
3375,410200 ,1999KW01,6.8
3376,410200 ,1999KW02,5.9
3377,410200 ,1999KW03,5.9
3378,410200 ,1999KW04,6.7
3379,410200 ,1999JJ00,6.3
3380,410200 ,2000KW01,6.9
3381,410200 ,2000KW02,6.1
3382,410200 ,2000KW03,6.5
3383,410200 ,2000KW04,7.0
3384,410200 ,2000JJ00,6.6
3385,410200 ,2001KW01,7.1
3386,410200 ,2001KW02,6.1
3387,410200 ,2001KW03,6.1
3388,410200 ,2001KW04,6.6
3389,410200 ,2001JJ00,6.5
3390,410200 ,2002KW01,6.4
3391,410200 ,2002KW02,5.8
3392,410200 ,2002KW03,5.6
3393,410200 ,2002KW04,6.0
3394,410200 ,2002JJ00,6.0
3395,410200 ,2003KW01,5.6
3396,410200 ,2003KW02,5.1
3397,410200 ,2003KW03,4.6
3398,410200 ,2003KW04,5.2
3399,410200 ,2003JJ00,5.1
3400,410200 ,2004KW01,
3401,410200 ,2004KW02,
3402,410200 ,2004KW03,
3403,410200 ,2004KW04,
3404,410200 ,2004JJ00,
3405,410200 ,2005KW01,
3406,410200 ,2005KW02,
3407,410200 ,2005KW03,
3408,410200 ,2005KW04,
3409,410200 ,2005JJ00,
3410,410200 ,2006KW01,
3411,410200 ,2006KW02,
3412,410200 ,2006KW03,
3413,410200 ,2006KW04,
3414,410200 ,2006JJ00,
3415,410200 ,2007KW01,
3416,410200 ,2007KW02,
3417,410200 ,2007KW03,
3418,410200 ,2007KW04,
3419,410200 ,2007JJ00,
3420,410200 ,2008KW01,4.6
3421,410200 ,2008KW02,4.0
3422,410200 ,2008KW03,3.3
3423,410200 ,2008KW04,4.0
3424,410200 ,2008JJ00,4.0
3425,410200 ,2009KW01,4.2
3426,410200 ,2009KW02,3.5
3427,410200 ,2009KW03,3.8
3428,410200 ,2009KW04,4.4
3429,410200 ,2009JJ00,4.0
3430,410200 ,2010KW01,4.3
3431,410200 ,2010KW02,3.8
3432,410200 ,2010KW03,3.9
3433,410200 ,2010KW04,4.2
3434,410200 ,2010JJ00,4.0
3435,410200 ,2011KW01,4.3
3436,410200 ,2011KW02,3.6
3437,410200 ,2011KW03,3.6
3438,410200 ,2011KW04,3.9
3439,410200 ,2011JJ00,3.9
3440,410200 ,2012KW01,4.1
3441,410200 ,2012KW02,3.5
3442,410200 ,2012KW03,3.6
3443,410200 ,2012KW04,4.0
3444,410200 ,2012JJ00,3.8
3445,410200 ,2013KW01,4.2
3446,410200 ,2013KW02,3.6
3447,410200 ,2013KW03,3.3
3448,410200 ,2013KW04,3.5
3449,410200 ,2013JJ00,3.7
3450,410200 ,2014KW01,3.8
3451,410200 ,2014KW02,3.4
3452,410200 ,2014KW03,3.3
3453,410200 ,2014KW04,3.4
3454,410200 ,2014JJ00,3.4
3455,410200 ,2015KW01,3.8
3456,410200 ,2015KW02,3.3
3457,410200 ,2015KW03,3.2
3458,410200 ,2015KW04,3.3
3459,410200 ,2015JJ00,3.4
3460,410200 ,2016KW01,3.5
3461,410200 ,2016KW02,3.3
3462,410200 ,2016KW03,3.2
3463,410200 ,2016KW04,3.5
3464,410200 ,2016JJ00,3.4
3465,410200 ,2017KW01,3.6
3466,410200 ,2017KW02,3.4
3467,410200 ,2017KW03,3.3
3468,410200 ,2017KW04,3.7
3469,410200 ,2017JJ00,3.5
3470,410200 ,2018KW01,4.4
3471,410200 ,2018KW02,3.6
3472,410200 ,2018KW03,3.5
3473,410200 ,2018KW04,3.9
3474,410200 ,2018JJ00,3.9
3475,410200 ,2019KW01,4.1
3476,410200 ,2019KW02,3.7
3477,410200 ,2019KW03,3.8
3478,410200 ,2019KW04,4.2
3479,410200 ,2019JJ00,3.9
3480,410200 ,2020KW01,4.6
3481,410200 ,2020KW02,4.1
3482,410200 ,2020KW03,4.1
3483,410200 ,2020KW04,4.4
3484,410200 ,2020JJ00,4.4
3485,410200 ,2021KW01,4.1
3486,410200 ,2021KW02,4.1
3487,410200 ,2021KW03,4.0
3488,410200 ,2021KW04,4.7
3489,410200 ,2021JJ00,4.2
3490,410200 ,2022KW01,5.5
3491,410200 ,2022KW02,4.7
3492,410200 ,2022KW03,4.4
3493,410200 ,2022KW04,5.0
3494,410200 ,2022JJ00,4.9
3495,410200 ,2023KW01,4.9
3496,410200 ,2023KW02,4.3
3497,410200 ,2023KW03,4.4
3498,410200 ,2023KW04,4.8
3499,410200 ,2023JJ00,4.6
3500,415300 ,1996KW01,6.2
3501,415300 ,1996KW02,5.4
3502,415300 ,1996KW03,5.3
3503,415300 ,1996KW04,5.5
3504,415300 ,1996JJ00,5.6
3505,415300 ,1997KW01,6.2
3506,415300 ,1997KW02,5.6
3507,415300 ,1997KW03,5.6
3508,415300 ,1997KW04,6.0
3509,415300 ,1997JJ00,5.8
3510,415300 ,1998KW01,6.4
3511,415300 ,1998KW02,6.3
3512,415300 ,1998KW03,6.1
3513,415300 ,1998KW04,6.3
3514,415300 ,1998JJ00,6.3
3515,415300 ,1999KW01,7.1
3516,415300 ,1999KW02,7.0
3517,415300 ,1999KW03,7.0
3518,415300 ,1999KW04,6.7
3519,415300 ,1999JJ00,7.0
3520,415300 ,2000KW01,7.6
3521,415300 ,2000KW02,6.8
3522,415300 ,2000KW03,6.8
3523,415300 ,2000KW04,6.7
3524,415300 ,2000JJ00,7.0
3525,415300 ,2001KW01,7.2
3526,415300 ,2001KW02,7.0
3527,415300 ,2001KW03,6.8
3528,415300 ,2001KW04,7.5
3529,415300 ,2001JJ00,7.1
3530,415300 ,2002KW01,6.7
3531,415300 ,2002KW02,6.8
3532,415300 ,2002KW03,7.0
3533,415300 ,2002KW04,6.6
3534,415300 ,2002JJ00,6.8
3535,415300 ,2003KW01,6.5
3536,415300 ,2003KW02,5.9
3537,415300 ,2003KW03,4.5
3538,415300 ,2003KW04,5.5
3539,415300 ,2003JJ00,5.6
3540,415300 ,2004KW01,5.1
3541,415300 ,2004KW02,4.7
3542,415300 ,2004KW03,4.5
3543,415300 ,2004KW04,4.8
3544,415300 ,2004JJ00,4.8
3545,415300 ,2005KW01,4.9
3546,415300 ,2005KW02,4.5
3547,415300 ,2005KW03,4.3
3548,415300 ,2005KW04,4.6
3549,415300 ,2005JJ00,4.6
3550,415300 ,2006KW01,5.4
3551,415300 ,2006KW02,5.0
3552,415300 ,2006KW03,4.8
3553,415300 ,2006KW04,5.1
3554,415300 ,2006JJ00,5.1
3555,415300 ,2007KW01,5.3
3556,415300 ,2007KW02,4.9
3557,415300 ,2007KW03,4.7
3558,415300 ,2007KW04,5.0
3559,415300 ,2007JJ00,5.0
3560,415300 ,2008KW01,5.1
3561,415300 ,2008KW02,5.1
3562,415300 ,2008KW03,4.8
3563,415300 ,2008KW04,4.7
3564,415300 ,2008JJ00,4.9
3565,415300 ,2009KW01,5.3
3566,415300 ,2009KW02,4.9
3567,415300 ,2009KW03,4.9
3568,415300 ,2009KW04,5.6
3569,415300 ,2009JJ00,5.3
3570,415300 ,2010KW01,5.7
3571,415300 ,2010KW02,5.7
3572,415300 ,2010KW03,5.6
3573,415300 ,2010KW04,5.7
3574,415300 ,2010JJ00,5.7
3575,415300 ,2011KW01,5.9
3576,415300 ,2011KW02,5.5
3577,415300 ,2011KW03,4.8
3578,415300 ,2011KW04,5.5
3579,415300 ,2011JJ00,5.4
3580,415300 ,2012KW01,5.4
3581,415300 ,2012KW02,5.0
3582,415300 ,2012KW03,5.0
3583,415300 ,2012KW04,5.5
3584,415300 ,2012JJ00,5.2
3585,415300 ,2013KW01,5.4
3586,415300 ,2013KW02,5.1
3587,415300 ,2013KW03,4.8
3588,415300 ,2013KW04,5.1
3589,415300 ,2013JJ00,5.1
3590,415300 ,2014KW01,5.3
3591,415300 ,2014KW02,5.0
3592,415300 ,2014KW03,4.7
3593,415300 ,2014KW04,5.4
3594,415300 ,2014JJ00,5.1
3595,415300 ,2015KW01,5.7
3596,415300 ,2015KW02,5.4
3597,415300 ,2015KW03,5.0
3598,415300 ,2015KW04,5.2
3599,415300 ,2015JJ00,5.3
3600,415300 ,2016KW01,5.8
3601,415300 ,2016KW02,5.7
3602,415300 ,2016KW03,5.2
3603,415300 ,2016KW04,5.7
3604,415300 ,2016JJ00,5.6
3605,415300 ,2017KW01,5.8
3606,415300 ,2017KW02,5.6
3607,415300 ,2017KW03,5.0
3608,415300 ,2017KW04,5.7
3609,415300 ,2017JJ00,5.5
3610,415300 ,2018KW01,6.5
3611,415300 ,2018KW02,5.8
3612,415300 ,2018KW03,5.2
3613,415300 ,2018KW04,6.2
3614,415300 ,2018JJ00,5.9
3615,415300 ,2019KW01,6.6
3616,415300 ,2019KW02,6.0
3617,415300 ,2019KW03,5.3
3618,415300 ,2019KW04,6.1
3619,415300 ,2019JJ00,6.0
3620,415300 ,2020KW01,7.4
3621,415300 ,2020KW02,6.4
3622,415300 ,2020KW03,6.1
3623,415300 ,2020KW04,6.9
3624,415300 ,2020JJ00,6.6
3625,415300 ,2021KW01,6.7
3626,415300 ,2021KW02,6.6
3627,415300 ,2021KW03,6.0
3628,415300 ,2021KW04,7.1
3629,415300 ,2021JJ00,6.6
3630,415300 ,2022KW01,8.5
3631,415300 ,2022KW02,7.2
3632,415300 ,2022KW03,6.2
3633,415300 ,2022KW04,7.0
3634,415300 ,2022JJ00,7.2
3635,415300 ,2023KW01,8.1
3636,415300 ,2023KW02,7.3
3637,415300 ,2023KW03,6.6
3638,415300 ,2023KW04,7.5
3639,415300 ,2023JJ00,7.4
3640,300013 ,1996KW01,6.7
3641,300013 ,1996KW02,5.8
3642,300013 ,1996KW03,5.1
3643,300013 ,1996KW04,6.2
3644,300013 ,1996JJ00,6.0
3645,300013 ,1997KW01,6.7
3646,300013 ,1997KW02,5.9
3647,300013 ,1997KW03,5.5
3648,300013 ,1997KW04,6.3
3649,300013 ,1997JJ00,6.1
3650,300013 ,1998KW01,6.7
3651,300013 ,1998KW02,6.4
3652,300013 ,1998KW03,5.7
3653,300013 ,1998KW04,6.9
3654,300013 ,1998JJ00,6.4
3655,300013 ,1999KW01,7.8
3656,300013 ,1999KW02,6.6
3657,300013 ,1999KW03,6.4
3658,300013 ,1999KW04,7.2
3659,300013 ,1999JJ00,7.0
3660,300013 ,2000KW01,7.6
3661,300013 ,2000KW02,6.8
3662,300013 ,2000KW03,6.5
3663,300013 ,2000KW04,7.3
3664,300013 ,2000JJ00,7.0
3665,300013 ,2001KW01,7.3
3666,300013 ,2001KW02,6.9
3667,300013 ,2001KW03,6.2
3668,300013 ,2001KW04,6.9
3669,300013 ,2001JJ00,6.8
3670,300013 ,2002KW01,7.4
3671,300013 ,2002KW02,6.4
3672,300013 ,2002KW03,5.8
3673,300013 ,2002KW04,6.2
3674,300013 ,2002JJ00,6.5
3675,300013 ,2003KW01,6.4
3676,300013 ,2003KW02,5.7
3677,300013 ,2003KW03,4.8
3678,300013 ,2003KW04,5.9
3679,300013 ,2003JJ00,5.7
3680,300013 ,2004KW01,5.8
3681,300013 ,2004KW02,5.1
3682,300013 ,2004KW03,4.5
3683,300013 ,2004KW04,5.4
3684,300013 ,2004JJ00,5.2
3685,300013 ,2005KW01,5.8
3686,300013 ,2005KW02,5.0
3687,300013 ,2005KW03,4.5
3688,300013 ,2005KW04,5.3
3689,300013 ,2005JJ00,5.2
3690,300013 ,2006KW01,5.7
3691,300013 ,2006KW02,5.0
3692,300013 ,2006KW03,4.4
3693,300013 ,2006KW04,5.3
3694,300013 ,2006JJ00,5.1
3695,300013 ,2007KW01,5.7
3696,300013 ,2007KW02,5.0
3697,300013 ,2007KW03,4.4
3698,300013 ,2007KW04,5.3
3699,300013 ,2007JJ00,5.1
3700,300013 ,2008KW01,5.7
3701,300013 ,2008KW02,5.0
3702,300013 ,2008KW03,4.5
3703,300013 ,2008KW04,5.2
3704,300013 ,2008JJ00,5.1
3705,300013 ,2009KW01,5.6
3706,300013 ,2009KW02,4.7
3707,300013 ,2009KW03,4.4
3708,300013 ,2009KW04,5.2
3709,300013 ,2009JJ00,5.0
3710,300013 ,2010KW01,5.4
3711,300013 ,2010KW02,4.8
3712,300013 ,2010KW03,4.5
3713,300013 ,2010KW04,5.2
3714,300013 ,2010JJ00,5.0
3715,300013 ,2011KW01,5.6
3716,300013 ,2011KW02,4.9
3717,300013 ,2011KW03,4.5
3718,300013 ,2011KW04,5.2
3719,300013 ,2011JJ00,5.1
3720,300013 ,2012KW01,5.4
3721,300013 ,2012KW02,4.9
3722,300013 ,2012KW03,4.4
3723,300013 ,2012KW04,5.0
3724,300013 ,2012JJ00,4.9
3725,300013 ,2013KW01,5.6
3726,300013 ,2013KW02,4.6
3727,300013 ,2013KW03,4.2
3728,300013 ,2013KW04,4.7
3729,300013 ,2013JJ00,4.8
3730,300013 ,2014KW01,4.9
3731,300013 ,2014KW02,4.5
3732,300013 ,2014KW03,4.3
3733,300013 ,2014KW04,4.9
3734,300013 ,2014JJ00,4.7
3735,300013 ,2015KW01,5.5
3736,300013 ,2015KW02,4.7
3737,300013 ,2015KW03,4.3
3738,300013 ,2015KW04,4.9
3739,300013 ,2015JJ00,4.8
3740,300013 ,2016KW01,5.5
3741,300013 ,2016KW02,4.7
3742,300013 ,2016KW03,4.4
3743,300013 ,2016KW04,5.2
3744,300013 ,2016JJ00,5.0
3745,300013 ,2017KW01,5.5
3746,300013 ,2017KW02,4.8
3747,300013 ,2017KW03,4.6
3748,300013 ,2017KW04,5.3
3749,300013 ,2017JJ00,5.0
3750,300013 ,2018KW01,6.1
3751,300013 ,2018KW02,5.1
3752,300013 ,2018KW03,4.7
3753,300013 ,2018KW04,5.3
3754,300013 ,2018JJ00,5.3
3755,300013 ,2019KW01,5.8
3756,300013 ,2019KW02,5.2
3757,300013 ,2019KW03,4.8
3758,300013 ,2019KW04,5.5
3759,300013 ,2019JJ00,5.3
3760,300013 ,2020KW01,6.1
3761,300013 ,2020KW02,5.3
3762,300013 ,2020KW03,5.1
3763,300013 ,2020KW04,5.9
3764,300013 ,2020JJ00,5.6
3765,300013 ,2021KW01,5.7
3766,300013 ,2021KW02,5.6
3767,300013 ,2021KW03,5.4
3768,300013 ,2021KW04,6.4
3769,300013 ,2021JJ00,5.8
3770,300013 ,2022KW01,7.7
3771,300013 ,2022KW02,6.5
3772,300013 ,2022KW03,6.1
3773,300013 ,2022KW04,6.9
3774,300013 ,2022JJ00,6.8
3775,300013 ,2023KW01,7.1
3776,300013 ,2023KW02,6.2
3777,300013 ,2023KW03,5.8
3778,300013 ,2023KW04,6.8
3779,300013 ,2023JJ00,6.5
3780,417400 ,1996KW01,6.4
3781,417400 ,1996KW02,5.1
3782,417400 ,1996KW03,5.1
3783,417400 ,1996KW04,6.1
3784,417400 ,1996JJ00,5.7
3785,417400 ,1997KW01,7.0
3786,417400 ,1997KW02,6.0
3787,417400 ,1997KW03,5.7
3788,417400 ,1997KW04,6.6
3789,417400 ,1997JJ00,6.4
3790,417400 ,1998KW01,7.1
3791,417400 ,1998KW02,6.6
3792,417400 ,1998KW03,6.1
3793,417400 ,1998KW04,7.3
3794,417400 ,1998JJ00,6.8
3795,417400 ,1999KW01,8.3
3796,417400 ,1999KW02,7.1
3797,417400 ,1999KW03,5.6
3798,417400 ,1999KW04,7.3
3799,417400 ,1999JJ00,7.1
3800,417400 ,2000KW01,8.0
3801,417400 ,2000KW02,7.7
3802,417400 ,2000KW03,6.9
3803,417400 ,2000KW04,8.1
3804,417400 ,2000JJ00,7.7
3805,417400 ,2001KW01,8.2
3806,417400 ,2001KW02,7.6
3807,417400 ,2001KW03,7.3
3808,417400 ,2001KW04,7.8
3809,417400 ,2001JJ00,7.7
3810,417400 ,2002KW01,8.6
3811,417400 ,2002KW02,7.0
3812,417400 ,2002KW03,5.5
3813,417400 ,2002KW04,6.0
3814,417400 ,2002JJ00,6.8
3815,417400 ,2003KW01,7.0
3816,417400 ,2003KW02,6.0
3817,417400 ,2003KW03,5.1
3818,417400 ,2003KW04,7.0
3819,417400 ,2003JJ00,6.3
3820,417400 ,2004KW01,5.8
3821,417400 ,2004KW02,4.8
3822,417400 ,2004KW03,4.5
3823,417400 ,2004KW04,5.6
3824,417400 ,2004JJ00,5.2
3825,417400 ,2005KW01,6.1
3826,417400 ,2005KW02,5.1
3827,417400 ,2005KW03,4.8
3828,417400 ,2005KW04,5.9
3829,417400 ,2005JJ00,5.5
3830,417400 ,2006KW01,6.0
3831,417400 ,2006KW02,5.0
3832,417400 ,2006KW03,4.6
3833,417400 ,2006KW04,5.8
3834,417400 ,2006JJ00,5.4
3835,417400 ,2007KW01,6.1
3836,417400 ,2007KW02,5.1
3837,417400 ,2007KW03,4.8
3838,417400 ,2007KW04,5.9
3839,417400 ,2007JJ00,5.5
3840,417400 ,2008KW01,6.2
3841,417400 ,2008KW02,5.5
3842,417400 ,2008KW03,5.0
3843,417400 ,2008KW04,5.7
3844,417400 ,2008JJ00,5.6
3845,417400 ,2009KW01,6.1
3846,417400 ,2009KW02,4.8
3847,417400 ,2009KW03,4.6
3848,417400 ,2009KW04,5.6
3849,417400 ,2009JJ00,5.3
3850,417400 ,2010KW01,5.5
3851,417400 ,2010KW02,4.9
3852,417400 ,2010KW03,4.7
3853,417400 ,2010KW04,5.4
3854,417400 ,2010JJ00,5.1
3855,417400 ,2011KW01,6.1
3856,417400 ,2011KW02,5.1
3857,417400 ,2011KW03,4.8
3858,417400 ,2011KW04,5.6
3859,417400 ,2011JJ00,5.4
3860,417400 ,2012KW01,5.9
3861,417400 ,2012KW02,5.1
3862,417400 ,2012KW03,4.8
3863,417400 ,2012KW04,5.3
3864,417400 ,2012JJ00,5.3
3865,417400 ,2013KW01,6.1
3866,417400 ,2013KW02,4.7
3867,417400 ,2013KW03,4.4
3868,417400 ,2013KW04,4.9
3869,417400 ,2013JJ00,5.0
3870,417400 ,2014KW01,5.0
3871,417400 ,2014KW02,4.6
3872,417400 ,2014KW03,4.5
3873,417400 ,2014KW04,5.3
3874,417400 ,2014JJ00,4.9
3875,417400 ,2015KW01,5.8
3876,417400 ,2015KW02,4.8
3877,417400 ,2015KW03,4.8
3878,417400 ,2015KW04,5.3
3879,417400 ,2015JJ00,5.1
3880,417400 ,2016KW01,5.6
3881,417400 ,2016KW02,4.9
3882,417400 ,2016KW03,4.9
3883,417400 ,2016KW04,5.8
3884,417400 ,2016JJ00,5.3
3885,417400 ,2017KW01,5.8
3886,417400 ,2017KW02,5.1
3887,417400 ,2017KW03,5.0
3888,417400 ,2017KW04,5.6
3889,417400 ,2017JJ00,5.4
3890,417400 ,2018KW01,6.4
3891,417400 ,2018KW02,5.3
3892,417400 ,2018KW03,5.0
3893,417400 ,2018KW04,5.5
3894,417400 ,2018JJ00,5.6
3895,417400 ,2019KW01,6.1
3896,417400 ,2019KW02,5.2
3897,417400 ,2019KW03,5.0
3898,417400 ,2019KW04,5.6
3899,417400 ,2019JJ00,5.5
3900,417400 ,2020KW01,6.3
3901,417400 ,2020KW02,4.7
3902,417400 ,2020KW03,4.5
3903,417400 ,2020KW04,5.0
3904,417400 ,2020JJ00,5.1
3905,417400 ,2021KW01,5.0
3906,417400 ,2021KW02,5.0
3907,417400 ,2021KW03,4.9
3908,417400 ,2021KW04,5.7
